ID;pName
36072;Gerard R. Renardel De Lavalette
36075;R. Bruce Richter
36076;Jozef Širáň
36078;Robert Jajcay
36080;Mark E. Watkins
36083;Takeo Igarashi
36084;John F. Hughes
36088;Esan Mandal
36089;Vinod Srinivasan
36090;Ergun Akleman
36092;J. P. Lewis
36093;Frédéric Pighin
36095;Rand R. Wilcox
36099;Jens Coldewey
36101;Lise Hvatum
36106;M. C. Golumbic
36108;R. Hamakawa
36109;A. Atarashi
36114;Joan Daemen
36116;René Govaerts
36117;Joos Vandewalle
36120;Neil Ghani
36121;Christoph Lüth
36123;Federico De Marchi
36126;Kenneth Burdett
36128;Alberto Trejos
36130;Randall Wright
36133;Denis Yaro
36136;Gene Kim
36141;Leon Axel
36146;A. S. Tanenbaum
36149;Jonathan Schaeffer
36153;James Aspnes
36154;Maurice Herlihy
36157;Fabio G. Cozman
36161;János Pach
36167;Christophe Sibertin-Blanc
36171;Sarosh Talukdar
36172;Eduardo Camponogara
36175;M. Kik
36176;M. Piotrow
36177;M. Kutylowski
36181;John Fitch
36184;G. Argiroffo
36186;S. Bianchi
36189;Chefi Ketata
36191;Mysore G. Satish
36192;M. Rafiqul Islam
36196;A. N. Habermann
36197;R. Rutledge
36198;W. Wulf
36201;Zidong Wang
36203;Dong Yue
36207;Jonas Spillmann
36209;Matthias Teschner
36212;S. S. Manvi
36215;Carlos Gershenson
36216;Mikhail Prokopenko
36220;Hanspeter A. Mallot
36223;Yili Liu
36224;Changxu Wu
36225;Marc G Berman
36228;Frank Lloyd
36232;Eileen M. Trauth
36238;Marshall D. Abrams
36239;Ira W. Cotton
36240;Robert P. Blacn
36244;John Mccarthy
36245;Tom Costello
36248;Heinz Dibold
36252;H.J. Chiel
36253;R.D. Beer
36255;Luis M. Camarinha-matos
36257;Hamideh Afsarmanesh
36262;Charles Hand
36266;Serikzhan Badaev
36271;Max Coltheart
36273;Julia Berzhanskaya
36274;Giorgio A. Ascoli
36276;Stanley Salthe
36279;Ugo Montanari
36281;Francesca Rossi
36284;John S. White
36285;Carol F. Justus
36286;Winfield S. Bennett
36290;Bart Braem
36291;Felix Freitag
36292;Roger Baig Viñas
36296;Leo Joskowicz
36300;John Geanakoplos
36303;Michael Wing
36305;Olivier Tardieu
36306;Nathaniel Nystrom
36308;Igor Peshansky
36310;Ping Li
36315;Dana Marlowe
36322;Michel Charpentier
36328;Gavin Brelstaff
36331;Maria Helena Napierala
36337;Michael Frazier
36338;Leonard Pitt
36341;Jessica Yuan
36343;Larry Constantine
36348;Peter Freyd
36351;Christian M. Reidys
36352;Peter F. Stadler
36354;Markus Lumpe
36355;Jean-Guy Schneider
36356;Bastiaan Schönhage
36357;Thomas Genssler
36361;M. Auslander
36362;H. Franke
36363;B. Gamsa
36364;M. Stumm
36368;Alexander Hieke
36372;Jon Dron
36375;Sarah Atkinson
36378;Yoshua Bengio
36380;Jérôme Louradour
36381;Ronan Collobert
36383;Jason Weston
36386;H Buxton
36388;A Mukerjee
36392;Kazushige Terui
36395;Loizos Michael
36398;Ben Swift
36400;Andrew Sorensen
36402;Michael Martin
36403;Henry Gardner
36406;Charlotte Lee
36408;Robert Michael Foster
36413;Tran Dinh Quoc
36414;Carlo Savorgnan
36415;Moritz Diehl
36461;Lou Goble
36464;Eric Schoop
36465;Wolfgang Uhr
36467;Menahem Friedman
36472;Kurt Konolige
36477;Dirk Koschützki
36479;Katharina Anna Lehmann
36480;Leon Peeters
36481;Stefan Richter
36482;Dagmar Tenfelde-podehl
36483;Oliver Zlotowski
36486;Stéphane Boucheron
36488;Olivier Bousquet
36493;Michael Franssen
36501;Apala Lahiri Chavan
36505;Ichiro Tsuda
36507;Ngoc Thanh Nguyen
36508;Toyoaki Nishida
36511;Ed Seidewitz
36513;Pierrette Bergeron
36514;Christine A. Hiller
36518;Rômulo Silva De Oliveira
36521;Michael J. Swain
36524;Ramón Galán
36525;Agustín Jiménez
36526;R. Sanz
36527;Fernando Matía
36531;William J. Older
36533;Stephanie Forrest
36535;Steven A. Hofmeyr
36536;Anil Somayaji
36539;Ante Magzan
36541;Vasco Brattka
36546;Glenn Shafer
36548;Thomas Ang
36549;Janusz A. Brzozowski
36553;Barbara Dunin-Keplicz
36555;Rineke Verbrugge
36569;Piedmont Photo
36572;William C. Lynch
36575;James L. Fahey
36577;Steve Pemberton
36579;Jin Qian
36583;Robert van Rooy
36589;Ramesh Raskar
36592;Chuck Walbourn
36595;Yacov Yacobi
36601;Lars-Erik Janlert
36605;Wei-Hsin Hsu
36607;Tien-Tsin Wong
36610;Ravi Vatrapu
36612;Torkil Clemmensen
36617;Paolo Bottoni
36618;Radu Gramatovici
36620;Anna Labella
36621;Florin Manea
36622;Victor Mitrana
36626;Ivan Kopecek
36627;Radek Oslejsek
36632;Keith Jeffery
36636;Zhao, Yong
36637;Lin, Cui
36638;Lu, Shiyong
36640;Arie Gurfinkel
36642;Marsha Chechik
36647;S. Saxby
36651;Adam Darlow
36653;Gideon Goldin
36654;Steven Sloman
36656;Rudi Eigenmann
36657;Sam Midkiff
36660;Ariel Fuxman
36661;Patrick Pantel
36662;Yuanhua Lv
36663;Pradeep Chilakamarri
36664;Michael Gamon
36665;David Hamilton
36666;Bernhard Kohlmeier
36667;Dhyanesh Narayanan
36668;Evangelos Papalexakis
36669;Bo Zhao
36673;James Hagger
36677;Jan Marco Leimeister
36680;A. N. Martinez-garcia
36682;J. Anderson
36697;David A. Eubanks
36700;Masahiko Yamazaki
36701;Hiroshi Yamazaki
36702;Katsumi Wasaki
36705;Marco C. Meier
36707;Peter Mertens
36710;D.B. Rubin
36714;Arnold R. Krommer
36715;Christoph W. Ueberhuber
36720;Allan Gibbard
36725;Márcio M. Ribeiro
36726;Marcelo E. Coniglio
36730;Wolfgang Heidrich
36731;Jan Kautz
36732;Philipp Slusallek
36736;Fulya Horozal
36737;Aivaras Jakubauskas
36738;Florian Rabe
36741;Alexander Scheeline
36742;Yeou-Teh Liu
36746;Nathan P. Levin
36752;Tibor Vamos
36756;Dimitri Papadias
36761;Bhaskar Chakravorty
36763;Luis C. Corchón
36764;Simon Wilkie
36767;Peter J. Graham
36770;Gary Cornell
36772;Cay Stephen Horstmann
36777;Sarah Cohen
36779;James T. Hamilton
36780;Fred Turner
36783;Steve Gold
36786;Lee D. McFearin
36788;Donald Hearn
36790;M. Pauline Baker
36794;Joseph O'Rourke
36799;F. Frances Yao
36801;Andrzej Ehrenfeucht
36804;Raymond Greenlaw
36806;Rossella Petreschi
36810;David E. Smith
36814;Pankaj K. Agarwal
36818;Alan Bawden
36823;Gábor Tardos
36827;Peter Fishburn
36828;Bernard Monjardet
36830;W. H. Payne
36831;F. M. Ives
36836;Pavel Brazdil
36839;Martin Müller
36841;Alexander Okhotin
36844;Ted Lewis
36847;Annegret Habel
36848;Hans-Jörg Kreowski
36852;Pasi J. Eronen
36853;Jussi Nuutinen
36854;Erkki Rautama
36855;Erkki Sutinen
36856;Jorma Tarhio
36862;Frederic Gruau
36863;John T. Tromp
36866;Martin Kay
36869;Henning Christiansen
36873;Céline Guesdon
36875;Enrique Miranda
36877;Marco Zaffalon
36881;Lindsay Grace
36884;Yaniv Erlich
36886;Assaf Gordon
36887;Michael Brand
36889;Gregory J Hannon
36890;Partha P Mitra
36893;Chryssis Georgiou
36894;Gilbert, S.
36895;Kowalski, D.R.
36899;David Haussler
36903;Vanessa Murdock
36904;Gary Gale
36908;Julian Zappala
36910;Brian Logan
36916;M. A. Popov
36919;Luis Miguel Girao
36922;Steve Gold
36925;Joseph Lockwood
36928;Robert John Freeman
36932;S. Maddock
36935;Igal Golan
36940;Xuhua Xia
36942;F. Göbel
36943;E. A. Neutel
36950;Marjorie Senechal
36953;John B. Florence
36956;Nick Stoughton
36958;Tosiyasu L. Kunii
36962;Francis S. Hill
36964;Dr.James C. Miller
36967;David W. Bange
36968;Anthony E. Barkauskas
36969;Peter J. Slater
36971;Nils Hagner
36972;Malik Wafin
36976;Manuel Abellanas
36977;Jesus Garcia-lopez
36978;Ferran Hurtado
36981;Dan Ophir
36982;A. E. Gera
36986;Vivek S. Borkar
36987;Aditya Karnik
36991;Erdene-ochir Tuguldur
36993;Marcel Patzlaff
36997;John L. Fan
36998;T. L. Poo
36999;Brian H. Marcus
37003;Martin Schröder
37005;Cédric Bastoul
37007;Geoffrey Fox
37008;Dennis Gannon
37011;Anne Canteaut
37013;B. Mishra
37015;Andrew Burd
37019;Dragica Vasileska
37020;Stephen M. Goodnick
37024;Sebastian Böcker
37025;Jan Baumbach
37028;Kurt Hornik
37032;Ina Friedrich
37033;Jon Sprenger
37034;Michael H. Breitner
37036;Harald Atmanspacher
37038;Audrey Biloon
37042;Lyle Noakes
37047;Jon McCormack
37050;John F. Sowa
37054;Stephen Leeds
37058;Max Urchs
37061;Edwin Hutchins
37064;Alan Borning
37065;Robert Duisberg
37066;Bjørn N. Freeman-Benson
37067;Axel Kramer
37068;Michael Woolf
37072;Bjorn Freeman-Benson
37073;Molly Wilson
37076;Christian Schindler
37079;Simon Peyton Jones
37080;Andrew Gordon
37081;Sigbjorn Finne
37084;Peter Kjellberg
37085;Torben U. Zahle
37091;Flemming Friche Rodler
37095;Luc Wathieu
37098;Martin Sonntag
37100;Hanns-Martin Teichert
37103;Dave Schultz
37106;Jovanka Pantovic
37108;Gradimir Vojvodic
37111;Kim Binsted
37113;Benjamin Bergen
37114;Seana Coulson
37115;Anton Nijholt
37117;Oliviero Stock
37119;Carlo Strapparava
37120;Graeme Ritchie
37121;Ruli Manurung
37122;Helen Pain
37123;Annalu Waller
37124;Dave O'Mara
37127;Olga Sorkine
37128;Ran Gal
37129;Tommer Leyvand
37131;Kiyoshi Hoshino
37132;Takanobu Tanimoto
37133;Ichiro Kawabuchi
37136;Yue Lin
37138;Rong Jin
37140;Deng Cai
37141;Xuelong Li
37144;Ashraf A. Kassim
37147;Matti Kääriäinen
37148;Niels Landwehr
37149;Sampsa Lappalainen
37152;Annarita Giani
37154;Paul Thompson
37161;Taylor L. Booth
37166;Don Cassel
37170;Jian-Ming Jin
37171;Weng Cho Chew
37173;Joanna Maria Berzowska
37175;George Dvorak
37178;Tim Berners-Lee
37182;Steffen M. Fohn
37183;Arthur R. Greef
37184;Robert E. Young
37185;Peter J. O'Grady
37189;Bill Hillier
37193;Cyrus Farivar
37198;Christine Montgomery
37201;Meyer Katzper
37203;Radim Belohlávek
37205;Apurva Shah
37207;S. M. Neville
37209;R. O. McCary
37212;D. C. Rine
37214;R. M. Aiken
37217;Christoph Bock
37218;Thomas Lengauer
37221;Dumitru Potop-Butucaru
37222;Gerard Berry
37226;Peter K. Rathmann
37227;Marianne Winslett
37230;Zhi-Hua Zhou
37232;Wei Tang
37234;Natalie Jeremijenko
37237;Cetin Kaya Koc
37242;Martin Hoefer
37243;Michal Penn
37244;Maria Polukarov
37245;Alexander Skopalik
37248;A. Reid
37249;P. Willis
37250;I. Hawkins
37251;C. Bilton
37254;Clive Sanford
37255;Jeremy Rose
37260;Joydeep Ghosh
37261;Ayan Acharya
37264;Joel Spencer
37267;Maarten H. Van Emden
37268;Belaid Moa
37270;Hojjat Adeli
37274;Steven David Prestwich
37278;N. Anand
37280;L. Takács
37283;Boris Aronov
37284;Paul Erdős
37286;Wayne Goddard
37287;Daniel J. Kleitman
37288;Michael Klugerman
37289;Leonard J. Schulman
37292;Frank Caplan
37295;Fred Johnson
37301;Stanley Craig Bowman
37304;Erik Duval
37305;Henk J. Olivié
37306;Nick Scherbakov
37310;Mahesh Dodoni
37313;Andrei Mantsivoda
37314;Vyacheslav Petukhin
37318;Bernhard Steffen
37320;Neil L. White
37321;Tim McMillan
37328;James Abello
37329;Peter Broadwell
37330;Timothy R. Tangherlini
37333;David Roman
37335;Jean C. Bonney
37336;A. Faye Borthick
37337;Brenda L. Ferriero
37338;Besty R. Little
37339;Elizabeth Wettstein
37340;Eva Michna
37343;J. Williams
37347;Mark P. Jones
37351;Simon Flöry
37352;Zhonggui Chen
37354;Bernard J. Jansen
37357;Kenneth C. Wilbur
37359;Yi Zhu
37365;Johanka Spoustová
37367;Miroslav Spousta
37371;Kenneth Bodin
37373;Claude Lacoursière
37374;Martin Servin
37376;Yuya Yamashita
37377;Tatsuya Harada
37378;Yasuo Kuniyoshi
37382;Catherine Hope
37384;Graham Hutton
37390;Richard D. Hoge
37392;Keyun Ruan
37394;Joe Carthy
37396;M. Tahar Kechadi
37397;Mark Crosbie
37403;Donghui Yan
37404;Aiyou Chen
37405;Michael I. Jordan
37408;Dr.Henry B Wolfe
37410;C. Avart
37411;P. Komjáth
37412;T. Łuczak
37416;Lynda Kellam
37419;Karl-heinz Rödiger
37421;Alan Weir
37423;Thierry de Meeûs
37424;Franck Prugnolle
37429;Howard E. Tompkins
37432;Armin B. Cremers
37433;Angelika May
37435;Marion A. Hersh
37437;Shuen-huei Guan
37438;Sheng-yao Cho
37439;Yu-te Shen
37440;Rung-huei Liang
37441;Bing-yu Chen
37442;Ming Ouhyoung
37445;Emmanuil E. Shnol
37447;Steven K. Lamoreaux
37451;Christine L. Borgman
37453;Francesco Piva
37454;Giovanni Principato
37457;Desmond D'souza
37458;Alan Wills
37463;Paul Erdös
37464;Wayne Goddard
37468;David Nelson
37470;Moshe Rosenfeld
37471;Vu Dinh Hoa
37476;Robert W. Numrich
37484;Gilles Brassard
37488;Marc Donner
37491;Karl Abrahamson
37492;Michael R. Fellows
37493;Michael A. Langston
37494;Bernard M. E. Moret
37497;Judith S. Donath
37499;Pen-Nan Lee
37502;Ching-Tien Ho
37503;H. Raymond Strong
37506;Scott Kownslar
37508;Riku Suomela
37509;Juha Lehikoinen
37512;Jürgen Dassow
37513;Alfonso Rodríguez-Patón
37516;Michael Jay Schillaci
37519;Michiel Smid
37521;Stefanie Wuhrer
37527;Patricia L. Brantingham
37532;Giorgio Francesco Arcodia
37534;Martin Kurthen
37535;Detlef B. Linke
37536;P. Hamilton
37539;Wolfgang Prinz
37540;Michael Koch
37544;D A. Watt
37547;D. B. Shmoys
37548;É. Tardos
37552;Johannes Heidema
37556;Kevin Stadler
37560;Janet Aisbett
37561;Greg Gibbon
37564;Phil Smith
37566;Donald G. Truhlar
37567;Vincent McKoy
37571;W. M. Waite
37572;G. Goos
37576;Liane Gabora
37577;Diederik Aerts
37581;Gérard Becher
37585;William M. McKeeman
37587;Vipul Gupta
37588;Gabriel Montenegro
37589;Jeff Rulifson
37593;Alain Marcuzzi
37594;Syseca Logiciel
37596;Leah Hoffmann
37602;John Daniels
37603;Syntropy Ltd
37604;" Uk"
37608;Nikhil Bansal
37609;Avrim Blum
37610;Shuchi Chawla
37613;Damiano Torri
37617;Tianming Hu
37618;Sam Yuan Sung
37622;Lena Mamykina
37624;Linda Candy
37627;Ron Rankine
37630;Gerhard Kramer
37631;Ivana Marić
37633;Roy D. Yates
37637;Rajkumar Buyya
37638;Daniel C. Hyde
37641;Ramón Hervás
37643;Gabriel Chavira
37645;Salvador W. Nava
37646;Vladimir Villarreal
37648;José Bravo
37652;Magnus Jändel
37660;Haim Mendelson
37661;Ali K. Parlaktürk
37667;Michael Burke
37668;Vincent Cavé
37669;Kathleen Knobe
37670;Geoff Lowney
37671;Ryan Newton
37672;Jens Palsberg
37673;David Peixotto
37674;Frank Schlimbach
37675;Sağnak Taşırlar
37679;Jochen Liedtke
37683;Juraj Hromkovic
37686;Dharmendra S. Modha
37688;Rajagopal Ananthanarayanan
37689;Steven K. Esser
37690;Anthony Ndirango
37691;Anthony J. Sherbondy
37693;Raghavendra Singh
37697;Keith W. Miller
37700;Janet Hartman
37702;Christos H. Papadimitriou
37705;François Laroussinie
37707;Antoine Meyer
37709;Eudes Petonnet
37712;A. M. T. Maxwell-Irving
37717;Anna Vallgårda
37718;Johan Redström
37721;Bouchon-Meunier, Bernadette
37728;Frédéric Havet
37730;Ross J. Kang
37731;Tobias Müller
37733;Jean-Sébastien Sereni
37737;Pauline Haddow
37741;Johannes Persson
37745;Makoto Ikeda
37746;Fumio Arakawa
37750;Richard Dietz
37752;C. Calude
37753;Gh. Păun
37754;G. Rozenberg
37760;Amos Waterland
37761;Elaine Angelino
37762;Ekin D. Cubuk
37763;Efthimios Kaxiras
37764;Ryan P. Adams
37765;Jonathan Appavoo
37766;Margo Seltzer
37770;Paul De Palma
37773;David Ginat
37776;Fabrizio Montesi
37777;Nobuko Yoshida
37782;Dömötör Pálvölgyi
37783;Zoltán Király
37785;Enrique Miranda
37791;Yifeng Chen
37797;Vernon Asuncion
37798;Heng Zhang
37801;Marc Stevens
37803;Greg Lessard
37805;Johanne Bénard
37807;Prashant Pandey
37808;Sandeep Singh
37809;Suraj Singh
37811;Bram Geron
37817;Igor Sfiligoi
37821;Gerard J. Holzmann
37827;P-L Curien
37830;Jürgen Koslowski
37832;N H Gehani
37833;W D Roome
37836;Steve Fisk
37842;Pierre Henon
37845;Danny de Schreye
37846;Bruno Krekels
37850;Adrien Treuille
37851;Seth Cooper
37852;Zoran Popović
37855;E. G. J. M. H. Nöcker
37856;J. E. W. Smesters
37857;M. C. J. D. van Eekelen
37858;M. J. Plasmeijer
37862;Rasha Kashef
37864;Mohamed S. Kamel
37867;William Y. C. Chen
37869;Raphael Yuster
37872;David Kurlander
37873;Tim Skelly
37876;Niklaus Wirth
37879;A. Bundy
37880;R. Sebastiani
37883;Shlomo Moran
37884;Irit Yadin
37891;Jan Paredis
37895;Andrew Glassner
37899;P R Wilson
37904;Anna Ullrich
37906;Rob Millar
37916;Edith Cohen
37917;Haim Kaplan
37920;Peter Werle
37924;Charles J. Swift
37926;Janet Dixon Keller
37927;F.K. Lehman
37928;U Chit Hlaing
37933;O. Greenberg
37935;Jana Dittmann
37936;Frank Nack
37938;Gilbert Held
37941;Tat-Seng Chua
37946;Karen Mackey
37948;Maarten M. Fokkinga
37951;Sergio Salemi
37952;Tecla Sportelli
37957;Steffen van Bakel
37958;Luigi Liquori
37959;Simona Ronchi Della Rocca
37960;Pawel Urzyczyn
37964;A. Michael Berman
37966;Brian Hayes
37970;Marisa Navarro
37971;Ana Sánchez
37974;Ph. I. Elsas
37975;P. M. Ott de Vries
37976;R. P. van de Riet
37979;SvenOve Hansson
37982;Xiaowei Shen
37984;Vivike Sedov
37990;Fred R. M. Barnes
37994;Pradeep K. Dubey
37998;G. Gewurtz
38001;Ishida, Toru
38004;Ryan White
38006;Anthony Lobay
38007;D. A. Forsyth
38009;Xiaodi Hou
38010;Liqing Zhang
38012;Petter Bergqvist
38013;Fredrik Gustafsson
38014;Ingrid Mårtensson
38016;D. Cieslik
38017;K.T. Huber
38018;V. Moulton
38021;Nam Nguyen
38022;Rich Caruana
38025;Marc Ebner
38030;Laura Citron
38032;David M. Bradley
38033;J. Andrew Bagnell
38037;Esch, J.M.
38043;Russell Ballantine
38045;Sean Brocklebank
38046;Scott Pauls
38047;Daniel N. Rockmore
38048;Timothy C. Bates
38051;Sébastien Nedjar
38052;Alain Casali
38053;Rosine Cicchetti
38054;Lotfi Lakhal
38057;Silke Schönert
38059;Simon Chalton
38066;S. Saxby
38071;Witaya Wannasuphoprasit
38074;Fulu Li
38075;Andrew Lippman
38079;Shuang Hou
38085;Abdellah Idrissi
38086;Ahlem Ben Hassine
38091;Michael Schrefl
38092;Gerti Kappel
38096;Edward Ott
38098;Hiroshi Kajino
38099;Yuta Tsuboi
38105;Coldewey Consulting
38107;Jean-claude Bermond
38108;Lilian Chacon
38109;François Tillerot
38113;Nestor A. Schmajuk
38115;Andréa M. Matsunaga
38116;Pierre Riteau
38117;Maurício O. Tsugawa
38118;José A. B. Fortes
38129;Johnny Kelsey
38130;Jonathan Timmis
38131;Andrew Hone
38135;Hadas Kress-Gazit
38136;David Conner
38137;Alfred Rizzi
38138;George Pappas
38141;Gualtiero Piccinini
38145;Maarten Löffler
38146;André Schulz
38147;Csaba D. Tóth
38150;Christoph Vilsmeier
38154;Kartikeya Mayaram
38156;Ole Jepsen
38159;Irit Dinur
38160;Gillat Kol
38163;R. Armadio
38164;Andrea Asperti
38165;B. Campbell
38166;Dominic P. Mulligan
38167;R. Pollack
38168;Yann Régis-Gianas
38169;Claudio Sacerdoti Coen
38170;I. Stark
38174;Dima Shepelyansky
38176;Tamara Davis
38177;Brendan Griffen
38181;Rainer Osswald
38184;Harold J. Morowitz
38188;J. Phillip Bowen
38189;Frederick J. Heldrich
38190;Clyde R. Metz
38191;Shawn C. Sendlinger
38192;Neal E. Tonks
38194;Rajit Manohar
38196;K. Rustan M. Leino
38197;M. Leino
38201;Maryann E. Martone
38207;Sébastien Caquard
38214;Ming-Chien Shan
38216;Maamar, Z.
38222;Philip R. Neary
38225;Michael Seadle
38237;Carlo Gagliardi
38241;Stephen Westland
38243;Rachel Reichman
38246;Jakub Steiner
38249;Danny Cohen
38251;H. Gary Knight
38253;Greg Mellen
38257;Christopher W. Rees
38259;Jisang Park
38260;Robert R. Bitmead
38264;Albert F. Hartung
38267;Leon O. Chua
38269;Dave Forney
38273;Pete Mandik
38275;Baruch Fischhoff
38277;Donald MacGregor
38280;Alan K. Mackworth
38281;Raymond Reiter
38284;Susan Finger
38285;Mark S. Fox
38286;Friedrich B. Prinz
38287;James R. Rinderle
38290;Deborah C. Wang
38291;C. Bernard Shung
38295;Kenneth W. Boyer, Jr.
38299;Benjamin Harrison
38302;Olav Bandmann
38303;Babak Sadighi Firozabadi
38304;Mads Dam
38307;Peter McBurney
38308;Yukio Ohsawa
38312;P. S. Newman
38317;Ali Saman Tosun
38321;Hilda Tellioglu
38326;Tim Hammond
38328;Tucker Watson
38329;Will Pressly
38332;Zhaogang Qian
38333;Keki B. Irani
38338;Daniel Meister
38339;Jan Arne Telle
38342;H. Christian Estler
38344;Carlo A. Furia
38348;Jean-Pierre Barthelemy
38352;Stuart A. Kurtz
38353;Stephen R. Mahaney
38354;James S. Royer
38357;BROWN
38358;FRIEDMAN
38359;TEMPLE
38360;SIMON
38361;FEINSTEIN
38362;CHALMERS
38363;BEGG
38364;POCOCK
38365;FREEDMAN
38366;GEORGE
38367;DEMETS
38368;ELLENBERG
38369;CLEMENS
38370;LEE
38376;Jeremy Iverson
38377;Dan Smith
38380;Isamu Kobayashi
38384;Alexander Romiszowski
38390;Hugh Beyer
38392;Karen Holtzblatt
38395;Li Li
38396;Wanbing Shi
38397;Jiazao Lin
38398;Lei Jiang
38399;Lian Li
38403;Eric Hazan
38407;Klaus Quibeldey-Cirkel
38409;Christoph Thelen
38412;Roberto Grossa
38413;Cristina Stefanelli
38415;Sami H. Assaf
38418;Dirk Christian Mattfeld
38421;Dirk C. Mattfeld
38425;Jérôme Théau
38432;J. C. Cannon
38433;Marilee Byers
38435;Jean-Paul Penot
38439;Kathy Potosnak
38440;Interface Concepts
38443;Daniel Meister
38446;Harald Stangl
38448;Oliver Creighton
38452;Victor Naroditskiy
38453;Nicholas R. Jennings
38454;Manuel Cebrián
38457;Aaron Marcus
38459;Paolo Liberatore
38462;Wayne Goddard
38463;Stephen T. Hedetniemi
38464;James L. Huff
38465;Alice A. McRae
38468;James A. Yaple
38469;Jennifer Sutherland
38473;Mansi Ramakrishnan Thoppian
38474;Ravi Prakash
38493;Elias Levy
38496;Teddy Furon
38498;Patrick Bas
38503;Stefan Bussmann
38504;Jürgen Müller
38508;Simon Harris
38509;James Ross
38513;Brian Andrews
38516;Alfred C. Weaver
38524;George W. Reitwiesner
38528;Antonin Svoboda
38531;Anil Jain
38533;A. C. Zeven
38537;Natasa Jonoska
38541;David Naccache
38543;Nary Subramanian
38545;Louis Massey
38548;R. Mehrotra
38549;S. Nichani
38550;N. Ranganathan
38552;R. E. Clay
38553;S. K. Sehgal
38556;Larry Press
38559;Pearl Pu
38560;Ye Huang
38563;G. Kahn
38566;Luc Dehaspe
38569;Alex Rousskov
38570;Duane Wessels
38573;Michael Eisenberg
38577;Renhard Wilhelm
38578;Dieter Maurer
38579;Stephen S. Wilson
38583;Soumyadip Ghosh
38584;Shane G. Henderson
38587;Gabriel Kuper
38588;Jan Paredaens
38590;Véronique Bruyère
38596;Gilbert Cockton
38600;Doron Zeilberger
38603;H. M. Hubey
38608;Hong Yao
38609;Cory J. Butz
38613;Liang Gong
38615;Hongyu Zhang
38616;Lingxiao Jiang
38618;David Lo
38654;Peter Petersen
38657;Roumen Anguelov
38658;Svetoslav Markov
38661;Thomas Setzer
38663;Martin Bichler
38664;Oliver Hühn
38666;Jürgen Quade
38669;S. H. Srinivasan
38670;K. R. Ramakrishnan
38671;Suvrat Budhlakoti
38675;MichaÅ Misiurewicz
38677;Ray Sarch
38681;Paul Gray
38684;Margarita Elorriaga
38690;W. Abmayr
38693;Woei-Jiunn Tsaur
38694;Chih-Ho Chou
38712;Bryan Loyall
38713;W. Scott Reilly
38716;Yossi Azar
38717;Eli Upfal
38720;Barbara Culhane
38726;Neville Holmes
38729;Ho-Young Lee
38731;Yaniv Carmeli
38735;P. Jean-Jacques Herings
38736;Rudolf Müller
